"","ï..STATE","STATION_NA","ELEVATION_","AVG_LENGTH_28","AVG_LENGTH_32","ANN_GDD50","Estimated_GDD","ANN_TNORM_","C_Degrees","marine_32","Marine_32_b","mcc_ratio_32","exponent_gdd_32","exponent_32xmarine32","gdd_calc","gdd_calc.marine32","mcc_ratio_28","exponent.gdd_28","exponent28.marine28","marine_32_b.gdd_calc","new_station_name","ANN_GDD50_new","ANN_GDD5086","long","lat","optional"
"139","MT","BOZEMAN 12 NE",5950,74,35,716,1036.310496,38.7,3.722222222,1,1,9.402985075,0.401341828,0.401341828,0.055853289,0.055853289,19.88059701,0.436480735,0.436480735,0.055853289,"BOZEMAN 12 NE",688,1683,-110.8833,45.8167,TRUE
"140","WY","SHIRLEY BASIN",7055,105,72,808,1036.468973,35.3,1.833333333,1,1,39.27272727,0.21405972,0.21405972,0.055901576,0.055901576,57.27272727,0.229814705,0.229814705,0.055901576,"SHIRLEY BASIN",828,1713,-106.105,42.3703,TRUE
"143","AK","SEWARD 8 NW",410,108,66,492,1042.05075,35.7,2.055555556,1,1,32.10810811,0.236927212,0.236927212,0.0576023,0.0576023,52.54054054,0.259339993,0.259339993,0.0576023,"SEWARD 8 NW",369,916,-149.6275,60.1883,TRUE
"145","WY","MOOSE",6470,83,50,921,1043.764452,36.9,2.722222222,1,1,18.36734694,0.303148333,0.303148333,0.058124452,0.058124452,30.48979592,0.32546032,0.32546032,0.058124452,"MOOSE",1032,1913,-110.7169,43.6536,TRUE
"147","CO","CABIN CREEK",10020,98,74,437,1047.103244,35.4,1.888888889,1,1,39.17647059,0.221497686,0.221497686,0.059141756,0.059141756,51.88235294,0.233238568,0.233238568,0.059141756,"CABIN CREEK",591,1163,-105.7089,39.6553,TRUE
"149","WY","JACKSON",6230,71,36,1007,1049.94715,39,3.888888889,1,1,9.257142857,0.420215719,0.420215719,0.060008272,0.060008272,18.25714286,0.453089941,0.453089941,0.060008272,"JACKSON",5915,6147,-87.9278,31.5253,TRUE
"150","WY","FONTENELLE DAM",6480,78,57,1153,1052.255857,36.5,2.5,1,1,22.8,0.282627257,0.282627257,0.060711718,0.060711718,31.2,0.295693188,0.295693188,0.060711718,"FONTENELLE DAM",1373,2146,-110.0611,41.9861,TRUE
"153","AK","INTRICATE BAY",170,112,74,663,1058.521082,35.6,2,1,1,37,0.234526962,0.234526962,0.062620683,0.062620683,56,0.254512315,0.254512315,0.062620683,"INTRICATE BAY",514,888,-154.4983,59.555,TRUE
"155","CO","MEREDITH",7825,79,46,841,1064.571636,37.9,3.277777778,1,1,14.03389831,0.361886671,0.361886671,0.06446424,0.06446424,24.10169492,0.388521851,0.388521851,0.06446424,"MEREDITH",916,2018,-106.7422,39.3619,TRUE
"158","MT","SULA 3 ENE",4475,76,32,948,1070.762723,40.7,4.833333333,1,1,6.620689655,0.517791572,0.517791572,0.066350616,0.066350616,15.72413793,0.569218221,0.569218221,0.066350616,"SULA 3 ENE",1125,2165,-113.9269,45.8478,TRUE
"159","UT","SILVER LAKE BRIGHTON",8740,92,60,673,1071.826698,36.7,2.611111111,1,1,22.9787234,0.297100433,0.297100433,0.066674801,0.066674801,35.23404255,0.318281587,0.318281587,0.066674801,"SILVER LAKE BRIGHTON",703,1218,-111.5842,40.6008,TRUE
"161","CO","GRAND LAKE 6 SSW",8288,98,64,668,1076.139062,36.5,2.5,1,1,25.6,0.286917124,0.286917124,0.067988745,0.067988745,39.2,0.308698105,0.308698105,0.067988745,"GRAND LAKE 6 SSW",747,1767,-105.8667,40.185,TRUE
"164","MT","HEBGEN DAM",6489,110,69,926,1077.070731,36.2,2.333333333,1,1,29.57142857,0.270686381,0.270686381,0.068272618,0.068272618,47.14285714,0.295655748,0.295655748,0.068272618,"HEBGEN DAM",996,1696,-111.3392,44.8667,TRUE
"165","ID","ISLAND PARK",6290,86,53,967,1083.87647,37.6,3.111111111,1,1,17.03571429,0.348699262,0.348699262,0.070346274,0.070346274,27.64285714,0.374363837,0.374363837,0.070346274,"ISLAND PARK",1039,1946,-111.3714,44.4189,TRUE
"166","MT","OVANDO 9 SSE",4255,88,45,899,1088.102485,38.7,3.722222222,1,1,12.08955224,0.410072595,0.410072595,0.071633908,0.071633908,23.64179104,0.449831568,0.449831568,0.071633908,"OVANDO 9 SSE",1025,1992,-113.0564,46.8819,TRUE
"168","WY","BEDFORD 3 SE",6425,97,61,850,1094.317194,37.1,2.833333333,1,1,21.52941176,0.323080119,0.323080119,0.073527482,0.073527482,34.23529412,0.349105743,0.349105743,0.073527482,"BEDFORD 3 SE",951,1854,-110.9069,42.8731,TRUE
"169","WY","AFTON",6210,92,53,1019,1096.244853,37.9,3.277777778,1,1,16.16949153,0.367379579,0.367379579,0.074114824,0.074114824,28.06779661,0.39954497,0.39954497,0.074114824,"AFTON",NA,NA,-94.2,41.0333,TRUE
"170","MT","LIBBY 32 SSE",3600,81,39,884,1099.715616,40.1,4.5,1,1,8.666666667,0.489399103,0.489399103,0.075172339,0.075172339,18,0.535695158,0.535695158,0.075172339,"LIBBY 32 SSE",905,1929,-115.2144,47.9578,TRUE
"172","OR","AUSTIN 3 S",4213,69,32,1068,1103.30198,42,5.555555556,1,1,5.76,0.595162727,0.595162727,0.076265076,0.076265076,12.42,0.644491384,0.644491384,0.076265076,"AUSTIN 3 S",1132,2042,-118.4914,44.5747,TRUE
"173","UT","SCOFIELD DAM",7630,99,70,898,1107.270041,36.7,2.611111111,1,1,26.80851064,0.303563538,0.303563538,0.077474114,0.077474114,37.91489362,0.323112634,0.323112634,0.077474114,"SCOFIELD DAM",NA,NA,-111.1189,39.7858,TRUE
"174","CO","RICO",8800,89,55,594,1109.530563,38,3.333333333,1,1,16.5,0.375217872,0.375217872,0.078162877,0.078162877,26.7,0.403702101,0.403702101,0.078162877,"RICO",639,1641,-108.0386,37.7131,TRUE
"176","ME","ALLAGASH",596,117,86,1170,1110.211693,35.9,2.166666667,1,1,39.69230769,0.260717672,0.260717672,0.078370412,0.078370412,54,0.278704556,0.278704556,0.078370412,"ALLAGASH",1334,1854,-69.025,47.0886,TRUE
"177","WY","LA BARGE",6595,100,59,1128,1114.058772,37.7,3.166666667,1,1,18.63157895,0.359538705,0.359538705,0.079542587,0.079542587,31.57894737,0.392704221,0.392704221,0.079542587,"LA BARGE",1233,2149,-110.195,42.2644,TRUE
"178","SD","DEERFIELD 3 SE",6060,84,56,931,1114.104937,38,3.333333333,1,1,16.8,0.376026236,0.376026236,0.079556654,0.079556654,25.2,0.399381413,0.399381413,0.079556654,"DEERFIELD 3 SE",933,1739,-103.7858,43.9944,TRUE
"180","ND","BELCOURT KEYA RADIO",1960,126,94,1499,1118.526113,35.7,2.055555556,1,1,45.72972973,0.251642879,0.251642879,0.080903752,0.080903752,61.2972973,0.269583231,0.269583231,0.080903752,"BELCOURT KEYA RADIO",1557,2008,-99.7514,48.8411,TRUE
"182","CO","WILLIAMS FORK DAM",7650,102,70,857,1128.910044,37.1,2.833333333,1,1,24.70588235,0.329398733,0.329398733,0.084067655,0.084067655,36,0.352882527,0.352882527,0.084067655,"WILLIAMS FORK DAM",884,1867,-106.2039,40.0375,TRUE
"183","AK","PORT ALSWORTH",260,127,98,831,1129.162064,35.7,2.055555556,1,1,47.67567568,0.253818442,0.253818442,0.084144444,0.084144444,61.78378378,0.270164018,0.270164018,0.084144444,"PORT ALSWORTH",619,969,-154.3164,60.2036,TRUE
"184","AK","ILIAMNA AP",186,157,130,587,1133.629353,34.9,1.611111111,1,1,80.68965517,0.213121703,0.213121703,0.085505592,0.085505592,97.44827586,0.225872182,0.225872182,0.085505592,"ILIAMNA AP",472,679,-154.9089,59.7494,TRUE
"185","OR","BROTHERS",4640,54,34,1115,1134.787615,42.6,5.888888889,1,1,5.773584906,0.633593706,0.633593706,0.085858505,0.085858505,9.169811321,0.661459866,0.661459866,0.085858505,"BROTHERS",1194,2196,-120.6,43.8094,TRUE
"186","AK","HOMER 8 NW",1080,155,116,232,1141.050991,35.3,1.833333333,1,1,63.27272727,0.235319962,0.235319962,0.087766908,0.087766908,84.54545455,0.255923063,0.255923063,0.087766908,"HOMER 8 NW",296,567,-151.6347,59.7444,TRUE
"189","MT","POTOMAC",3620,90,47,1088,1149.691753,40.1,4.5,1,1,10.44444444,0.497897822,0.497897822,0.090399681,0.090399681,20,0.546171974,0.546171974,0.090399681,"POTOMAC",1060,2182,-113.5625,46.8767,TRUE
"190","AK","HAINES 40 NW",820,138,106,569,1150.185344,35.7,2.055555556,1,1,51.56756757,0.258226156,0.258226156,0.090550074,0.090550074,67.13513514,0.27663585,0.27663585,0.090550074,"HAINES 40 NW",699,1091,-136.3614,59.4503,TRUE
"192","ME","CLAYTON LAKE",1000,127,94,1194,1154.408021,36.2,2.333333333,1,1,40.28571429,0.285648673,0.285648673,0.091836691,0.091836691,54.42857143,0.306672669,0.306672669,0.091836691,"CLAYTON LAKE",1333,1790,-69.5231,46.6108,TRUE
"193","OR","SANTIAM PASS",4754,97,48,687,1155.915257,40.1,4.5,1,1,10.66666667,0.498970487,0.498970487,0.092295934,0.092295934,21.55555556,0.554462063,0.554462063,0.092295934,"SANTIAM PASS",NA,NA,-121.8667,44.4167,TRUE
"194","AK","ANDERSON LAKE",495,140,106,616,1158.217381,35.8,2.111111111,1,1,50.21052632,0.265205242,0.265205242,0.092997374,0.092997374,66.31578947,0.28533799,0.28533799,0.092997374,"ANDERSON LAKE",593,927,-149.3397,61.6244,TRUE
"195","UT","WOODRUFF",6315,96,59,1057,1159.858557,38.7,3.722222222,1,1,15.85074627,0.422615671,0.422615671,0.093497427,0.093497427,25.79104478,0.457643173,0.457643173,0.093497427,"WOODRUFF",1190,2216,-111.1494,41.525,TRUE
"199","CO","STEAMBOAT SPRINGS",6636,101,62,1090,1170.291342,38.6,3.666666667,1,1,16.90909091,0.419004441,0.419004441,0.096676216,0.096676216,27.54545455,0.455689773,0.455689773,0.096676216,"STEAMBOAT SPRINGS",1192,2144,-106.8233,40.4883,TRUE
"200","MT","LENNEP 5 SW",5600,102,71,875,1171.12328,37.8,3.222222222,1,1,22.03448276,0.37541738,0.37541738,0.096929702,0.096929702,31.65517241,0.401317383,0.401317383,0.096929702,"LENNEP 5 SW",956,1719,-110.5997,46.3614,TRUE
"201","CO","KREMMLING",7390,107,70,1046,1172.190051,37.9,3.277777778,1,1,21.3559322,0.381069122,0.381069122,0.097254738,0.097254738,32.6440678,0.412653137,0.412653137,0.097254738,"KREMMLING",1109,2102,-106.3681,40.0575,TRUE
"202","OR","UKIAH",3347,79,35,1151,1175.845351,43.8,6.555555556,1,1,5.338983051,0.706840831,0.706840831,0.09836848,0.09836848,12.05084746,0.777043703,0.777043703,0.09836848,"UKIAH",3697,4109,-123.2103,39.1467,TRUE
"203","CA","BRIDGEPORT",6470,68,42,1024,1177.492817,41.9,5.5,1,1,7.636363636,0.602028764,0.602028764,0.09887045,0.09887045,12.36363636,0.636674826,0.636674826,0.09887045,"BRIDGEPORT",1163,2648,-119.2286,38.2575,TRUE
"204","MN","WANNASKA 1 S",1190,115,93,1683,1179.79234,36.6,2.555555556,1,1,36.39130435,0.31218075,0.31218075,0.099571097,0.099571097,45,0.327316598,0.327316598,0.099571097,"WANNASKA 1 S",NA,NA,-95.75,48.65,TRUE
"205","CO","COCHETOPA CREEK",8000,92,62,1053,1179.906231,38.8,3.777777778,1,1,16.41176471,0.431701545,0.431701545,0.099605799,0.099605799,24.35294118,0.460492508,0.460492508,0.099605799,"COCHETOPA CREEK",1082,2138,-106.7611,38.4461,TRUE
"206","MT","LIMA",6273,90,63,1026,1180.167058,38.7,3.722222222,1,1,16.92537313,0.426269368,0.426269368,0.09968527,0.09968527,24.17910448,0.451771879,0.451771879,0.09968527,"LIMA",1104,1926,-112.5928,44.6331,TRUE
"209","MT","OLNEY",3165,96,55,1053,1186.489732,39.8,4.333333333,1,1,12.69230769,0.487783233,0.487783233,0.10161174,0.10161174,22.15384615,0.532778619,0.532778619,0.10161174,"OLNEY",NA,NA,-87.7833,37.2333,TRUE
"212","OR","SISTERS",3180,70,34,1283,1195.93021,44.9,7.166666667,1,1,4.744186047,0.771071586,0.771071586,0.104488181,0.104488181,9.76744186,0.83318503,0.83318503,0.104488181,"SISTERS",1501,2481,-121.5486,44.2842,TRUE
"213","OR","SPRAGUE RIVER 2 SE",4483,57,36,1306,1196.250747,44.2,6.777777778,1,1,5.31147541,0.732375967,0.732375967,0.104585846,0.104585846,8.409836066,0.766233897,0.766233897,0.104585846,"SPRAGUE RIVER 2 SE",1185,2530,-121.4892,42.4306,TRUE
"215","MN","COTTON",1329,113,84,1517,1201.22552,37.4,3,1,1,28,0.359443272,0.359443272,0.106101621,0.106101621,37.66666667,0.382590949,0.382590949,0.106101621,"COTTON",1480,1933,-92.4628,47.1686,TRUE
"216","ID","MCCALL",5025,86,51,1054,1202.340061,40.8,4.888888889,1,1,10.43181818,0.545602572,0.545602572,0.106441213,0.106441213,17.59090909,0.58828603,0.58828603,0.106441213,"MCCALL",1088,1945,-116.1047,44.8872,TRUE
"217","CO","FLORISSANT FOSSIL BED",8440,99,64,787,1210.022499,39.2,4,1,1,16,0.459067398,0.459067398,0.108781992,0.108781992,24.75,0.494981056,0.494981056,0.108781992,"FLORISSANT FOSSIL BED",767,1998,-105.285,38.9128,TRUE
"219","ND","LANGDON EXP FARM",1615,143,119,1660,1210.390338,36,2.222222222,1,1,53.55,0.28708382,0.28708382,0.10889407,0.10889407,64.35,0.302301213,0.302301213,0.10889407,"LANGDON EXP FARM",1661,1997,-98.3447,48.7622,TRUE
"223","UT","BLOWHARD MTN RADAR",10694,110,86,702,1215.734439,37.5,3.055555556,1,1,28.14545455,0.367678769,0.367678769,0.110522376,0.110522376,36,0.387168241,0.387168241,0.110522376,"BLOWHARD MTN RADAR",400,584,-112.8639,37.5928,TRUE
"225","CO","RED FEATHER LAKES 2 SE",8165,101,67,789,1215.932881,39,3.888888889,1,1,17.22857143,0.449206355,0.449206355,0.11058284,0.11058284,25.97142857,0.483307335,0.483307335,0.11058284,"RED FEATHER LAKES 2 SE",NA,NA,-105.55,40.7833,TRUE
"228","AK","ELMENDORF AFB",192,162,137,766,1217.96599,35.6,2,1,1,68.5,0.268580579,0.268580579,0.111202313,0.111202313,81,0.283426472,0.283426472,0.111202313,"ELMENDORF AFB",740,936,-149.8,61.25,TRUE
"229","ID","CASCADE 1 NW",4896,91,59,1069,1219.398276,40,4.444444444,1,1,13.275,0.504615726,0.504615726,0.111638719,0.111638719,20.475,0.540591249,0.540591249,0.111638719,"CASCADE 1 NW",1202,1983,-116.0481,44.5228,TRUE
"231","ID","IDAHO FALLS 16 SE",5850,96,66,1027,1220.88254,39.2,4,1,1,16.5,0.461047547,0.461047547,0.112090963,0.112090963,24,0.491795648,0.491795648,0.112090963,"IDAHO FALLS 16 SE",1423,2039,-111.7847,43.3456,TRUE
"232","ND","HANSBORO 4 NNE",1540,139,114,1666,1222.400693,36.3,2.388888889,1,1,47.72093023,0.305312103,0.305312103,0.112553532,0.112553532,58.18604651,0.322188344,0.322188344,0.112553532,"HANSBORO 4 NNE",1919,2367,-99.3464,48.9989,TRUE
"234","ME","SQUA PAN DAM",610,124,90,1314,1224.88703,37.4,3,1,1,30,0.364114649,0.364114649,0.1133111,0.1133111,41.33333333,0.391755991,0.391755991,0.1133111,"SQUA PAN DAM",NA,NA,-68.3333,46.55,TRUE
"235","WY","BORDER 3 N",6069,92,67,1226,1226.302391,39.2,4,1,1,16.75,0.462040822,0.462040822,0.11374235,0.11374235,23,0.487580303,0.487580303,0.11374235,"BORDER 3 N",1236,2187,-111.0456,42.2128,TRUE
"236","NM","WOLF CANYON",8220,98,69,683,1226.451218,39,3.888888889,1,1,17.74285714,0.451143969,0.451143969,0.113787696,0.113787696,25.2,0.480197052,0.480197052,0.113787696,"WOLF CANYON",767,1838,-106.7469,35.9478,TRUE
"237","MN","GUNFLINT LAKE 10 NW",1455,138,113,1489,1227.942587,36.4,2.444444444,1,1,46.22727273,0.311740774,0.311740774,0.114242105,0.114242105,56.45454545,0.328972362,0.328972362,0.114242105,"GUNFLINT LAKE 10 NW",1468,1814,-90.8842,48.1603,TRUE
"238","AK","JUNEAU INTL AP",12,185,147,695,1231.936526,41.5,5.277777778,1,0.37,27.85263158,0.724172505,0.267943827,0.312051424,0.312051424,35.05263158,0.785883291,0.785883291,0.115459027,"JUNEAU INTL AP",631,874,-134.5639,58.3567,TRUE
"240","CA","TWIN LAKES",8000,94,58,792,1235.838717,40.5,4.722222222,1,1,12.28235294,0.535001608,0.535001608,0.116647994,0.116647994,19.90588235,0.578098505,0.578098505,0.116647994,"TWIN LAKES",755,1609,-120.0403,38.7086,TRUE
"241","AK","GLACIER BAY",50,196,149,521,1236.371198,41.5,5.277777778,1,0.37,28.23157895,0.727296163,0.26909958,0.315703343,0.315703343,37.13684211,0.804709279,0.804709279,0.116810237,"GLACIER BAY",434,781,-135.8692,58.4561,TRUE
"243","WY","DUBOIS",6960,100,65,957,1240.626423,39.7,4.277777778,1,1,15.19480519,0.492004769,0.492004769,0.118106771,0.118106771,23.37662338,0.530495176,0.530495176,0.118106771,"DUBOIS",NA,NA,-89.2167,38.2167,TRUE
"245","CO","GREEN MT DAM",7740,115,85,973,1244.317394,38,3.333333333,1,1,25.5,0.400241835,0.400241835,0.119231382,0.119231382,34.5,0.426934693,0.426934693,0.119231382,"GREEN MT DAM",975,1839,-106.3333,39.8789,TRUE
"247","AK","HAINES TERMINAL",175,188,156,815,1247.470268,41.4,5.222222222,0.95,0.37,29.87234043,0.730563499,0.270308495,0.324843345,0.308601178,36,0.782647496,0.782647496,0.120192038,"HAINES TERMINAL",NA,NA,-135.45,59.2667,TRUE
"249","CO","GRANT",8675,108,79,732,1248.211528,38.5,3.611111111,1,1,21.87692308,0.428032548,0.428032548,0.120417894,0.120417894,29.90769231,0.455597286,0.455597286,0.120417894,"GRANT",841,1728,-105.6786,39.4608,TRUE
"251","CO","YAMPA",7890,105,81,929,1251.585734,38.4,3.555555556,1,1,22.78125,0.42326531,0.42326531,0.121445988,0.121445988,29.53125,0.445701247,0.445701247,0.121445988,"YAMPA",1050,1807,-106.9092,40.1561,TRUE
"252","ID","HILL CITY 1 W",5100,83,53,1454,1252.911029,41.7,5.388888889,1,1,9.835051546,0.603996936,0.603996936,0.121849795,0.121849795,15.40206186,0.644278592,0.644278592,0.121849795,"HILL CITY 1 W",1438,2261,-115.0733,43.2994,TRUE
"253","MT","EAST GLACIER",4806,110,72,916,1253.29594,39.2,4,1,1,18,0.467039388,0.467039388,0.121967075,0.121967075,27.5,0.506838424,0.506838424,0.121967075,"EAST GLACIER",NA,NA,-113.2167,48.45,TRUE
"255","ND","SAN HAVEN",1923,143,111,1624,1255.353644,36.8,2.666666667,1,1,41.625,0.338620234,0.338620234,0.122594041,0.122594041,53.625,0.362761455,0.362761455,0.122594041,"SAN HAVEN",NA,NA,-100.0333,48.8333,TRUE
"256","MN","FLOODWOOD 3 NE",1260,132,98,1478,1256.047336,37.4,3,1,1,32.66666667,0.370437726,0.370437726,0.122805404,0.122805404,44,0.398559076,0.398559076,0.122805404,"FLOODWOOD 3 NE",1553,2010,-92.87,46.9728,TRUE
"257","CA","TERMO 1 E",5300,83,43,1349,1258.938487,44.1,6.722222222,1,1,6.396694215,0.73739816,0.73739816,0.123686315,0.123686315,12.34710744,0.803687728,0.803687728,0.123686315,"TERMO 1 E",1441,2491,-120.4333,40.8667,TRUE
"260","ID","COBALT",5008,94,59,1211,1265.198061,41,5,1,1,11.8,0.567692692,0.567692692,0.125593559,0.125593559,18.8,0.6121043,0.6121043,0.125593559,"COBALT",NA,NA,-114.2333,45.0833,TRUE
"261","NM","EAGLE NEST",8280,100,68,880,1268.534875,39.9,4.388888889,1,1,15.49367089,0.508053649,0.508053649,0.12661026,0.12661026,22.78481013,0.544274271,0.544274271,0.12661026,"EAGLE NEST",932,2160,-105.2628,36.5575,TRUE
"263","MT","DEER LODGE 3 W",4850,83,54,1143,1268.719873,41.9,5.5,1,1,9.818181818,0.617778554,0.617778554,0.126666628,0.126666628,15.09090909,0.657562687,0.657562687,0.126666628,"DEER LODGE 3 W",1153,2081,-112.7975,46.3911,TRUE
"266","AK","HOMER 9 E",512,143,109,379,1273.377279,37.1,2.833333333,1,1,38.47058824,0.358238765,0.358238765,0.128085704,0.128085704,50.47058824,0.385434046,0.385434046,0.128085704,"HOMER 9 E",349,742,-151.3256,59.7161,TRUE
"268","ID","CHILLY BARTON FLAT",6260,99,69,1192,1274.466375,39.9,4.388888889,1,1,15.72151899,0.509148194,0.509148194,0.128417543,0.128417543,22.55696203,0.543104214,0.543104214,0.128417543,"CHILLY BARTON FLAT",1252,2055,-113.8289,43.9772,TRUE
"269","NV","DEETH",5340,94,47,1498,1277.891894,43.6,6.444444444,1,1,7.293103448,0.713038856,0.713038856,0.129461272,0.129461272,14.5862069,0.788934431,0.788934431,0.129461272,"DEETH",1508,2639,-115.2711,41.0661,TRUE
"270","UT","ALTA",8730,110,90,876,1279.981405,38.2,3.444444444,1,1,26.12903226,0.41805756,0.41805756,0.13009793,0.13009793,31.93548387,0.436444199,0.436444199,0.13009793,"ALTA",NA,NA,-95.3,42.6667,TRUE
"271","NM","RED RIVER",8676,103,72,753,1281.09427,39.7,4.277777778,1,1,16.83116883,0.499472679,0.499472679,0.130437011,0.130437011,24.07792208,0.533931244,0.533931244,0.130437011,"RED RIVER",786,1852,-105.4164,36.71,TRUE
"273","WI","NEWALD 4 N",1540,111,84,1492,1285.057589,38.7,3.722222222,1,1,22.56716418,0.445975911,0.445975911,0.131644604,0.131644604,29.82089552,0.47265741,0.47265741,0.131644604,"NEWALD 4 N",1668,2234,-88.7,45.7833,TRUE
"274","MT","CASCADE 20 SSE",4600,99,53,1266,1285.893382,42.5,5.833333333,1,1,9.085714286,0.653811116,0.653811116,0.131899263,0.131899263,16.97142857,0.721847374,0.721847374,0.131899263,"CASCADE 20 SSE",1281,2162,-111.5772,46.9956,TRUE
"275","CO","LAKE GEORGE 8 SW",8520,124,97,907,1289.138564,37.9,3.277777778,1,1,29.59322034,0.403867428,0.403867428,0.132888045,0.132888045,37.83050847,0.428029693,0.428029693,0.132888045,"LAKE GEORGE 8 SW",966,1788,-105.4706,38.9075,TRUE
"277","ID","DRIGGS",6286,106,71,1157,1291.790732,40,4.444444444,1,1,15.975,0.517817075,0.517817075,0.13369614,0.13369614,23.85,0.558326825,0.558326825,0.13369614,"DRIGGS",1191,1909,-111.1125,43.7306,TRUE
"279","AK","AUKE BAY",42,202,157,836,1296.014484,42.5,5.833333333,0.95,0.37,26.91428571,0.817813071,0.302590836,0.364819148,0.346578191,34.62857143,0.900974493,0.369399542,0.134983085,"AUKE BAY",770,1001,-134.645,58.3814,TRUE
"280","MT","OPHEIM 10 N",2980,117,85,1637,1303.015003,38.9,3.833333333,1,1,22.17391304,0.460278111,0.460278111,0.137116089,0.137116089,30.52173913,0.493092676,0.493092676,0.137116089,"OPHEIM 10 N",1651,2252,-106.38,48.9989,TRUE
"281","MN","VIRGINIA",1440,124,99,1590,1305.12171,38,3.333333333,1,1,29.7,0.412484214,0.412484214,0.137757986,0.137757986,37.2,0.435284434,0.435284434,0.137757986,"VIRGINIA",NA,NA,-90.2083,39.9494,TRUE
"282","ID","SODA SPRINGS AP",5842,99,68,1313,1305.354421,40.6,4.777777778,1,1,14.23255814,0.553071061,0.553071061,0.137828891,0.137828891,20.72093023,0.591227373,0.591227373,0.137828891,"SODA SPRINGS AP",1409,2231,-111.5833,42.6514,TRUE
"284","ND","PEMBINA",790,141,115,1845,1311.97184,37.3,2.944444444,1,1,39.05660377,0.377125645,0.377125645,0.139845168,0.139845168,47.88679245,0.398828792,0.398828792,0.139845168,"PEMBINA",1840,2151,-97.2417,48.9711,TRUE
"285","MT","DIVIDE",5350,120,86,1020,1314.662013,39,3.888888889,1,1,22.11428571,0.467954797,0.467954797,0.140664843,0.140664843,30.85714286,0.503479043,0.503479043,0.140664843,"DIVIDE",1268,2037,-112.7547,45.7511,TRUE
"286","ME","VAN BUREN 2",456,136,107,1441,1314.837102,37.7,3.166666667,1,1,33.78947368,0.398664895,0.398664895,0.140718191,0.140718191,42.94736842,0.424338394,0.424338394,0.140718191,"VAN BUREN 2",1437,1842,-67.9397,47.1664,TRUE
"290","CO","LAKE CITY",8670,100,81,1004,1320.092657,39.5,4.166666667,1,1,19.44,0.496014035,0.496014035,0.142319518,0.142319518,24,0.51671608,0.51671608,0.142319518,"LAKE CITY",NA,NA,-90.45,35.8,TRUE
"291","WY","ENCAMPMENT 10 ESE",7385,100,69,1082,1322.481531,40.8,4.888888889,1,1,14.11363636,0.567152418,0.567152418,0.143047389,0.143047389,20.45454545,0.606280201,0.606280201,0.143047389,"ENCAMPMENT 10 ESE",1305,2231,-106.6167,41.1833,TRUE
"293","CO","BAILEY",7730,106,73,944,1326.284944,40.4,4.666666667,1,1,15.64285714,0.546053168,0.546053168,0.14420626,0.14420626,22.71428571,0.586243166,0.586243166,0.14420626,"BAILEY",995,2034,-105.4764,39.4053,TRUE
"294","ME","EUSTIS",1260,134,108,1186,1327.012204,37.8,3.222222222,1,1,33.51724138,0.406532963,0.406532963,0.14442785,0.14442785,41.5862069,0.429928467,0.429928467,0.14442785,"EUSTIS",1323,1749,-70.4728,45.2103,TRUE
"295","MI","CRYSTAL FALLS 6 NE",1360,121,89,1578,1329.985495,39,3.888888889,1,1,22.88571429,0.470985785,0.470985785,0.145333789,0.145333789,31.11428571,0.504563731,0.504563731,0.145333789,"CRYSTAL FALLS 6 NE",NA,NA,-88.2333,46.1667,TRUE
"296","WY","LARAMIE 2 NW",7140,107,80,1167,1333.019544,39.8,4.333333333,1,1,18.46153846,0.514745635,0.514745635,0.14625824,0.14625824,24.69230769,0.545541435,0.545541435,0.14625824,"LARAMIE 2 NW",1286,2113,-105.6064,41.34,TRUE
