STATE,STATION_NA,ELEVATION_,AVG_LENGTH_28,AVG_LENGTH_32,ANN_GDD50,Estimated_GDD,ANN_TNORM_,C_Degrees,marine_32,Marine_32_b,mcc_ratio_32,exponent_gdd_32,exponent_32xmarine32,gdd_calc,gdd_calc*marine32,mcc_ratio_28,exponent gdd_28,exponent28*marine28,marine_32_b*gdd_calc
WY,SHIRLEY BASIN,7055,105,72,808,1036.468973,35.3,1.833333333,1,1,39.27272727,0.21405972,0.21405972,0.055901576,0.055901576,57.27272727,0.229814705,0.229814705,0.055901576
AK,SUTTON 2 E,550,108,75,557,1038.068403,35.2,1.777777778,1,1,42.1875,0.208917532,0.208917532,0.05638891,0.05638891,60.75,0.224294048,0.224294048,0.05638891
NV,WILDHORSE RESERVOIR,6226,59,36,872,1038.693027,38.6,3.666666667,1,1,9.818181818,0.396203392,0.396203392,0.056579228,0.056579228,16.09090909,0.416307974,0.416307974,0.056579228
AK,SEWARD 8 NW,410,108,66,492,1042.05075,35.7,2.055555556,1,1,32.10810811,0.236927212,0.236927212,0.0576023,0.0576023,52.54054054,0.259339993,0.259339993,0.0576023
CO,HOHNHOLZ RANCH,7760,82,42,745,1043.106903,37.8,3.222222222,1,1,13.03448276,0.35270372,0.35270372,0.057924102,0.057924102,25.44827586,0.384410576,0.384410576,0.057924102
WY,MOOSE,6470,83,50,921,1043.764452,36.9,2.722222222,1,1,18.36734694,0.303148333,0.303148333,0.058124452,0.058124452,30.48979592,0.32546032,0.32546032,0.058124452
VT,MOUNT MANSFIELD,3950,123,94,795,1046.762299,34.7,1.5,1,1,62.66666667,0.18363129,0.18363129,0.059037873,0.059037873,82,0.195456905,0.195456905,0.059037873
CO,CABIN CREEK,10020,98,74,437,1047.103244,35.4,1.888888889,1,1,39.17647059,0.221497686,0.221497686,0.059141756,0.059141756,51.88235294,0.233238568,0.233238568,0.059141756
WA,RAINIER PARADISE RNGER S,5427,91,45,507,1049.50357,37.6,3.111111111,1,1,14.46428571,0.342747243,0.342747243,0.059873117,0.059873117,29.25,0.378413874,0.378413874,0.059873117
WY,JACKSON,6230,71,36,1007,1049.94715,39,3.888888889,1,1,9.257142857,0.420215719,0.420215719,0.060008272,0.060008272,18.25714286,0.453089941,0.453089941,0.060008272
WY,FONTENELLE DAM,6480,78,57,1153,1052.255857,36.5,2.5,1,1,22.8,0.282627257,0.282627257,0.060711718,0.060711718,31.2,0.295693188,0.295693188,0.060711718
MN,BRIMSON 1 E,1515,100,64,1297,1056.304478,36.1,2.277777778,1,1,28.09756098,0.26141338,0.26141338,0.061945301,0.061945301,43.90243902,0.282471457,0.282471457,0.061945301
AK,LAZY MOUNTAIN,728,136,100,493,1058.382103,34.7,1.5,1,1,66.66666667,0.186017789,0.186017789,0.062578337,0.062578337,90.66666667,0.201002397,0.201002397,0.062578337
AK,INTRICATE BAY,170,112,74,663,1058.521082,35.6,2,1,1,37,0.234526962,0.234526962,0.062620683,0.062620683,56,0.254512315,0.254512315,0.062620683
WY,FARSON 5 N,6675,88,56,1126,1061.88395,36.8,2.666666667,1,1,21,0.300820989,0.300820989,0.063645323,0.063645323,33,0.322267392,0.322267392,0.063645323
CO,MEREDITH,7825,79,46,841,1064.571636,37.9,3.277777778,1,1,14.03389831,0.361886671,0.361886671,0.06446424,0.06446424,24.10169492,0.388521851,0.388521851,0.06446424
WY,MORAN 5 WNW,6798,92,54,877,1067.158722,37.1,2.833333333,1,1,19.05882353,0.318249558,0.318249558,0.065252505,0.065252505,32.47058824,0.345369381,0.345369381,0.065252505
ID,YELLOW PINE 7 S,5100,75,40,779,1068.501347,38.9,3.833333333,1,1,10.43478261,0.417793687,0.417793687,0.065661593,0.065661593,19.56521739,0.450478429,0.450478429,0.065661593
MT,SULA 3 ENE,4475,76,32,948,1070.762723,40.7,4.833333333,1,1,6.620689655,0.517791572,0.517791572,0.066350616,0.066350616,15.72413793,0.569218221,0.569218221,0.066350616
UT,SILVER LAKE BRIGHTON,8740,92,60,673,1071.826698,36.7,2.611111111,1,1,22.9787234,0.297100433,0.297100433,0.066674801,0.066674801,35.23404255,0.318281587,0.318281587,0.066674801
CO,TWIN LAKES RES,9195,102,72,628,1075.386634,36,2.222222222,1,1,32.4,0.259466327,0.259466327,0.067759486,0.067759486,45.9,0.276770609,0.276770609,0.067759486
CO,GRAND LAKE 6 SSW,8288,98,64,668,1076.139062,36.5,2.5,1,1,25.6,0.286917124,0.286917124,0.067988745,0.067988745,39.2,0.308698105,0.308698105,0.067988745
ID,LEADORE NO 2,6000,72,41,1081,1077.034035,39,3.888888889,1,1,10.54285714,0.424761802,0.424761802,0.068261437,0.068261437,18.51428571,0.454066072,0.454066072,0.068261437
NV,MOUNTAIN CITY R S,5650,57,27,1114,1077.067992,42.6,5.888888889,1,1,4.58490566,0.624120473,0.624120473,0.068271783,0.068271783,9.679245283,0.665744205,0.665744205,0.068271783
MT,HEBGEN DAM,6489,110,69,926,1077.070731,36.2,2.333333333,1,1,29.57142857,0.270686381,0.270686381,0.068272618,0.068272618,47.14285714,0.295655748,0.295655748,0.068272618
ID,ISLAND PARK,6290,86,53,967,1083.87647,37.6,3.111111111,1,1,17.03571429,0.348699262,0.348699262,0.070346274,0.070346274,27.64285714,0.374363837,0.374363837,0.070346274
MT,OVANDO 9 SSE,4255,88,45,899,1088.102485,38.7,3.722222222,1,1,12.08955224,0.410072595,0.410072595,0.071633908,0.071633908,23.64179104,0.449831568,0.449831568,0.071633908
AK,EAGLE RIVER 5 SE,600,137,105,711,1091.845559,35,1.666666667,1,1,63,0.208922459,0.208922459,0.072774393,0.072774393,82.2,0.223817149,0.223817149,0.072774393
WY,BEDFORD 3 SE,6425,97,61,850,1094.317194,37.1,2.833333333,1,1,21.52941176,0.323080119,0.323080119,0.073527482,0.073527482,34.23529412,0.349105743,0.349105743,0.073527482
WY,AFTON,6210,92,53,1019,1096.244853,37.9,3.277777778,1,1,16.16949153,0.367379579,0.367379579,0.074114824,0.074114824,28.06779661,0.39954497,0.39954497,0.074114824
MT,LIBBY 32 SSE,3600,81,39,884,1099.715616,40.1,4.5,1,1,8.666666667,0.489399103,0.489399103,0.075172339,0.075172339,18,0.535695158,0.535695158,0.075172339
AK,MOOSE PASS 3 NW,485,125,85,647,1100.83435,35.8,2.111111111,1,1,40.26315789,0.253486496,0.253486496,0.075513208,0.075513208,59.21052632,0.276274063,0.276274063,0.075513208
OR,AUSTIN 3 S,4213,69,32,1068,1103.30198,42,5.555555556,1,1,5.76,0.595162727,0.595162727,0.076265076,0.076265076,12.42,0.644491384,0.644491384,0.076265076
UT,SCOFIELD DAM,7630,99,70,898,1107.270041,36.7,2.611111111,1,1,26.80851064,0.303563538,0.303563538,0.077474114,0.077474114,37.91489362,0.323112634,0.323112634,0.077474114
CO,RICO,8800,89,55,594,1109.530563,38,3.333333333,1,1,16.5,0.375217872,0.375217872,0.078162877,0.078162877,26.7,0.403702101,0.403702101,0.078162877
UT,HARDWARE RANCH,5560,73,35,1200,1110.18189,41.4,5.222222222,1,1,6.70212766,0.563076594,0.563076594,0.078361331,0.078361331,13.9787234,0.611059497,0.611059497,0.078361331
ME,ALLAGASH,596,117,86,1170,1110.211693,35.9,2.166666667,1,1,39.69230769,0.260717672,0.260717672,0.078370412,0.078370412,54,0.278704556,0.278704556,0.078370412
WY,LA BARGE,6595,100,59,1128,1114.058772,37.7,3.166666667,1,1,18.63157895,0.359538705,0.359538705,0.079542587,0.079542587,31.57894737,0.392704221,0.392704221,0.079542587
SD,DEERFIELD 3 SE,6060,84,56,931,1114.104937,38,3.333333333,1,1,16.8,0.376026236,0.376026236,0.079556654,0.079556654,25.2,0.399381413,0.399381413,0.079556654
CO,GUNNISON 3 SW,7640,92,64,967,1115.808228,37.3,2.944444444,1,1,21.73584906,0.337924613,0.337924613,0.080075633,0.080075633,31.24528302,0.358913278,0.358913278,0.080075633
ND,BELCOURT KEYA RADIO,1960,126,94,1499,1118.526113,35.7,2.055555556,1,1,45.72972973,0.251642879,0.251642879,0.080903752,0.080903752,61.2972973,0.269583231,0.269583231,0.080903752
WY,KEMMERER 2 N,6926,93,54,1127,1125.947391,38.5,3.611111111,1,1,14.95384615,0.405612182,0.405612182,0.083164958,0.083164958,25.75384615,0.441124973,0.441124973,0.083164958
CO,WILLIAMS FORK DAM,7650,102,70,857,1128.910044,37.1,2.833333333,1,1,24.70588235,0.329398733,0.329398733,0.084067655,0.084067655,36,0.352882527,0.352882527,0.084067655
AK,PORT ALSWORTH,260,127,98,831,1129.162064,35.7,2.055555556,1,1,47.67567568,0.253818442,0.253818442,0.084144444,0.084144444,61.78378378,0.270164018,0.270164018,0.084144444
AK,ILIAMNA AP,186,157,130,587,1133.629353,34.9,1.611111111,1,1,80.68965517,0.213121703,0.213121703,0.085505592,0.085505592,97.44827586,0.225872182,0.225872182,0.085505592
OR,BROTHERS,4640,54,34,1115,1134.787615,42.6,5.888888889,1,1,5.773584906,0.633593706,0.633593706,0.085858505,0.085858505,9.169811321,0.661459866,0.661459866,0.085858505
AK,HOMER 8 NW,1080,155,116,232,1141.050991,35.3,1.833333333,1,1,63.27272727,0.235319962,0.235319962,0.087766908,0.087766908,84.54545455,0.255923063,0.255923063,0.087766908
AK,FT RICHARDSON W T P,490,156,130,611,1143.306228,35,1.666666667,1,1,78,0.220470727,0.220470727,0.088454061,0.088454061,93.6,0.233158564,0.233158564,0.088454061
ID,TETONIA EXPERIMENT STN,6170,96,61,1049,1146.366001,38.2,3.444444444,1,1,17.70967742,0.392764067,0.392764067,0.08938635,0.08938635,27.87096774,0.423490697,0.423490697,0.08938635
MT,POTOMAC,3620,90,47,1088,1149.691753,40.1,4.5,1,1,10.44444444,0.497897822,0.497897822,0.090399681,0.090399681,20,0.546171974,0.546171974,0.090399681
AK,HAINES 40 NW,820,138,106,569,1150.185344,35.7,2.055555556,1,1,51.56756757,0.258226156,0.258226156,0.090550074,0.090550074,67.13513514,0.27663585,0.27663585,0.090550074
CA,TAHOE VALLEY AP,6254,88,37,940,1150.776272,42.3,5.722222222,1,1,6.466019417,0.61964951,0.61964951,0.090730125,0.090730125,15.37864078,0.691532113,0.691532113,0.090730125
ME,CLAYTON LAKE,1000,127,94,1194,1154.408021,36.2,2.333333333,1,1,40.28571429,0.285648673,0.285648673,0.091836691,0.091836691,54.42857143,0.306672669,0.306672669,0.091836691
OR,SANTIAM PASS,4754,97,48,687,1155.915257,40.1,4.5,1,1,10.66666667,0.498970487,0.498970487,0.092295934,0.092295934,21.55555556,0.554462063,0.554462063,0.092295934
AK,ANDERSON LAKE,495,140,106,616,1158.217381,35.8,2.111111111,1,1,50.21052632,0.265205242,0.265205242,0.092997374,0.092997374,66.31578947,0.28533799,0.28533799,0.092997374
UT,WOODRUFF,6315,96,59,1057,1159.858557,38.7,3.722222222,1,1,15.85074627,0.422615671,0.422615671,0.093497427,0.093497427,25.79104478,0.457643173,0.457643173,0.093497427
CO,HOURGLASS RESERVOIR,9520,98,67,732,1164.085326,38,3.333333333,1,1,20.1,0.385034019,0.385034019,0.094785291,0.094785291,29.4,0.411597473,0.411597473,0.094785291
ID,ELK CITY 1 NE,4058,87,42,1037,1164.381996,41.5,5.277777778,1,1,7.957894737,0.577704369,0.577704369,0.094875684,0.094875684,16.48421053,0.636449721,0.636449721,0.094875684
MT,LINCOLN RANGER STN,4575,88,45,1100,1165.300316,40.9,4.944444444,1,1,9.101123596,0.544723297,0.544723297,0.095155489,0.095155489,17.79775281,0.597537457,0.597537457,0.095155489
CO,STEAMBOAT SPRINGS,6636,101,62,1090,1170.291342,38.6,3.666666667,1,1,16.90909091,0.419004441,0.419004441,0.096676216,0.096676216,27.54545455,0.455689773,0.455689773,0.096676216
MT,LENNEP 5 SW,5600,102,71,875,1171.12328,37.8,3.222222222,1,1,22.03448276,0.37541738,0.37541738,0.096929702,0.096929702,31.65517241,0.401317383,0.401317383,0.096929702
CO,KREMMLING,7390,107,70,1046,1172.190051,37.9,3.277777778,1,1,21.3559322,0.381069122,0.381069122,0.097254738,0.097254738,32.6440678,0.412653137,0.412653137,0.097254738
OR,UKIAH,3347,79,35,1151,1175.845351,43.8,6.555555556,1,1,5.338983051,0.706840831,0.706840831,0.09836848,0.09836848,12.05084746,0.777043703,0.777043703,0.09836848
CA,BRIDGEPORT,6470,68,42,1024,1177.492817,41.9,5.5,1,1,7.636363636,0.602028764,0.602028764,0.09887045,0.09887045,12.36363636,0.636674826,0.636674826,0.09887045
MN,WANNASKA 1 S,1190,115,93,1683,1179.79234,36.6,2.555555556,1,1,36.39130435,0.31218075,0.31218075,0.099571097,0.099571097,45,0.327316598,0.327316598,0.099571097
CO,COCHETOPA CREEK,8000,92,62,1053,1179.906231,38.8,3.777777778,1,1,16.41176471,0.431701545,0.431701545,0.099605799,0.099605799,24.35294118,0.460492508,0.460492508,0.099605799
MT,LIMA,6273,90,63,1026,1180.167058,38.7,3.722222222,1,1,16.92537313,0.426269368,0.426269368,0.09968527,0.09968527,24.17910448,0.451771879,0.451771879,0.09968527
NV,REESE RIVER O'TOOLE,6550,70,39,1194,1185.000027,42.9,6.055555556,1,1,6.440366972,0.658574102,0.658574102,0.101157839,0.101157839,11.55963303,0.704009057,0.704009057,0.101157839
ID,KETCHUM RANGER STN,5890,92,57,1064,1185.093095,39.5,4.166666667,1,1,13.68,0.471045428,0.471045428,0.101186196,0.101186196,22.08,0.507896149,0.507896149,0.101186196
MT,OLNEY,3165,96,55,1053,1186.489732,39.8,4.333333333,1,1,12.69230769,0.487783233,0.487783233,0.10161174,0.10161174,22.15384615,0.532778619,0.532778619,0.10161174
AK,SKAGWAY 2,30,154,131,861,1188.266569,41.3,5.166666667,1,0.37,25.35483871,0.68493169,0.253424725,0.276089538,0.276089538,29.80645161,0.719687236,0.719687236,0.102153129
AK,MATANUSKA AES,172,142,115,753,1190.733995,35.9,2.166666667,1,1,53.07692308,0.27750755,0.27750755,0.102904935,0.102904935,65.53846154,0.294110055,0.294110055,0.102904935
OR,SISTERS,3180,70,34,1283,1195.93021,44.9,7.166666667,1,1,4.744186047,0.771071586,0.771071586,0.104488181,0.104488181,9.76744186,0.83318503,0.83318503,0.104488181
OR,SPRAGUE RIVER 2 SE,4483,57,36,1306,1196.250747,44.2,6.777777778,1,1,5.31147541,0.732375967,0.732375967,0.104585846,0.104585846,8.409836066,0.766233897,0.766233897,0.104585846
MI,CHAMPION VAN RIPER PRK,1565,96,62,1496,1199.136009,39.2,4,1,1,15.5,0.457095754,0.457095754,0.105464963,0.105464963,24,0.491795648,0.491795648,0.105464963
MN,COTTON,1329,113,84,1517,1201.22552,37.4,3,1,1,28,0.359443272,0.359443272,0.106101621,0.106101621,37.66666667,0.382590949,0.382590949,0.106101621
ID,MCCALL,5025,86,51,1054,1202.340061,40.8,4.888888889,1,1,10.43181818,0.545602572,0.545602572,0.106441213,0.106441213,17.59090909,0.58828603,0.58828603,0.106441213
CO,FLORISSANT FOSSIL BED,8440,99,64,787,1210.022499,39.2,4,1,1,16,0.459067398,0.459067398,0.108781992,0.108781992,24.75,0.494981056,0.494981056,0.108781992
UT,SCOFIELD-SKYLAND MINE,8710,105,76,825,1210.322698,38.1,3.388888889,1,1,22.42622951,0.399107029,0.399107029,0.108873461,0.108873461,30.98360656,0.424809001,0.424809001,0.108873461
ND,LANGDON EXP FARM,1615,143,119,1660,1210.390338,36,2.222222222,1,1,53.55,0.28708382,0.28708382,0.10889407,0.10889407,64.35,0.302301213,0.302301213,0.10889407
MN,ROSEAU 1 E,1047,130,103,1778,1212.721939,36.6,2.555555556,1,1,40.30434783,0.318971912,0.318971912,0.109604491,0.109604491,50.86956522,0.338055115,0.338055115,0.109604491
ID,NEW MEADOWS RANGER STN,3870,91,52,1193,1213.12259,40.9,4.944444444,1,1,10.51685393,0.552991398,0.552991398,0.109726566,0.109726566,18.40449438,0.601407764,0.601407764,0.109726566
MI,STAMBAUGH 2 SSE,1560,113,81,1402,1214.218321,37.8,3.222222222,1,1,25.13793103,0.383584187,0.383584187,0.110060427,0.110060427,35.06896552,0.41093102,0.41093102,0.110060427
UT,BLOWHARD MTN RADAR,10694,110,86,702,1215.734439,37.5,3.055555556,1,1,28.14545455,0.367678769,0.367678769,0.110522376,0.110522376,36,0.387168241,0.387168241,0.110522376
CO,TELLURIDE 4 WNW,8672,96,69,804,1215.781183,38.8,3.777777778,1,1,18.26470588,0.438254141,0.438254141,0.110536619,0.110536619,25.41176471,0.464473668,0.464473668,0.110536619
CO,RED FEATHER LAKES 2 SE,8165,101,67,789,1215.932881,39,3.888888889,1,1,17.22857143,0.449206355,0.449206355,0.11058284,0.11058284,25.97142857,0.483307335,0.483307335,0.11058284
NV,PINE VALLEY BAILEY RANCH,5047,76,36,1590,1215.945462,44.9,7.166666667,1,1,5.023255814,0.774397539,0.774397539,0.110586673,0.110586673,10.60465116,0.844013225,0.844013225,0.110586673
MN,LUTSEN 3 NNE,1300,142,125,1197,1217.343374,35.9,2.166666667,1,1,57.69230769,0.283544433,0.283544433,0.111012606,0.111012606,65.53846154,0.294110055,0.294110055,0.111012606
AK,ELMENDORF AFB,192,162,137,766,1217.96599,35.6,2,1,1,68.5,0.268580579,0.268580579,0.111202313,0.111202313,81,0.283426472,0.283426472,0.111202313
ID,CASCADE 1 NW,4896,91,59,1069,1219.398276,40,4.444444444,1,1,13.275,0.504615726,0.504615726,0.111638719,0.111638719,20.475,0.540591249,0.540591249,0.111638719
AK,BENS FARM,150,135,113,913,1219.421165,36.3,2.388888889,1,1,47.30232558,0.304655756,0.304655756,0.111645693,0.111645693,56.51162791,0.31942676,0.31942676,0.111645693
ID,IDAHO FALLS 16 SE,5850,96,66,1027,1220.88254,39.2,4,1,1,16.5,0.461047547,0.461047547,0.112090963,0.112090963,24,0.491795648,0.491795648,0.112090963
ND,HANSBORO 4 NNE,1540,139,114,1666,1222.400693,36.3,2.388888889,1,1,47.72093023,0.305312103,0.305312103,0.112553532,0.112553532,58.18604651,0.322188344,0.322188344,0.112553532
NV,SPRING VALLEY ST PK,5950,67,40,1413,1224.661744,43.9,6.611111111,1,1,6.050420168,0.720542735,0.720542735,0.113242457,0.113242457,10.13445378,0.763650803,0.763650803,0.113242457
ME,SQUA PAN DAM,610,124,90,1314,1224.88703,37.4,3,1,1,30,0.364114649,0.364114649,0.1133111,0.1133111,41.33333333,0.391755991,0.391755991,0.1133111
WY,BORDER 3 N,6069,92,67,1226,1226.302391,39.2,4,1,1,16.75,0.462040822,0.462040822,0.11374235,0.11374235,23,0.487580303,0.487580303,0.11374235
NM,WOLF CANYON,8220,98,69,683,1226.451218,39,3.888888889,1,1,17.74285714,0.451143969,0.451143969,0.113787696,0.113787696,25.2,0.480197052,0.480197052,0.113787696
MN,GUNFLINT LAKE 10 NW,1455,138,113,1489,1227.942587,36.4,2.444444444,1,1,46.22727273,0.311740774,0.311740774,0.114242105,0.114242105,56.45454545,0.328972362,0.328972362,0.114242105
AK,JUNEAU INTL AP,12,185,147,695,1231.936526,41.5,5.277777778,1,0.37,27.85263158,0.724172505,0.267943827,0.312051424,0.312051424,35.05263158,0.785883291,0.785883291,0.115459027
AK,PALMER IAS,225,150,127,751,1232.062405,36,2.222222222,1,1,57.15,0.292069209,0.292069209,0.115497381,0.115497381,67.5,0.306889701,0.306889701,0.115497381
CA,TWIN LAKES,8000,94,58,792,1235.838717,40.5,4.722222222,1,1,12.28235294,0.535001608,0.535001608,0.116647994,0.116647994,19.90588235,0.578098505,0.578098505,0.116647994
AK,GLACIER BAY,50,196,149,521,1236.371198,41.5,5.277777778,1,0.37,28.23157895,0.727296163,0.26909958,0.315703343,0.315703343,37.13684211,0.804709279,0.804709279,0.116810237
NH,FIRST CONN LAKE,1660,126,97,1180,1237.393311,37.2,2.888888889,1,1,33.57692308,0.355950954,0.355950954,0.117121667,0.117121667,43.61538462,0.378873731,0.378873731,0.117121667
WY,DUBOIS,6960,100,65,957,1240.626423,39.7,4.277777778,1,1,15.19480519,0.492004769,0.492004769,0.118106771,0.118106771,23.37662338,0.530495176,0.530495176,0.118106771
OR,HART MOUNTAIN REFUGE,5616,78,43,1218,1242.164169,43.6,6.444444444,1,1,6.672413793,0.706927161,0.706927161,0.118575311,0.118575311,12.10344828,0.762231329,0.762231329,0.118575311
CO,GREEN MT DAM,7740,115,85,973,1244.317394,38,3.333333333,1,1,25.5,0.400241835,0.400241835,0.119231382,0.119231382,34.5,0.426934693,0.426934693,0.119231382
MT,PHILIPSBURG R S,5270,91,55,1008,1246.346863,41.2,5.111111111,1,1,10.76086957,0.57533407,0.57533407,0.119849745,0.119849745,17.80434783,0.621679936,0.621679936,0.119849745
AK,HAINES TERMINAL,175,188,156,815,1247.470268,41.4,5.222222222,0.95,0.37,29.87234043,0.730563499,0.270308495,0.324843345,0.308601178,36,0.782647496,0.782647496,0.120192038
WY,SUNSHINE 3 NE,6300,99,69,1012,1247.791288,39.4,4.111111111,1,1,16.78378378,0.476923624,0.476923624,0.12028985,0.12028985,24.08108108,0.50873053,0.50873053,0.12028985
CO,GRANT,8675,108,79,732,1248.211528,38.5,3.611111111,1,1,21.87692308,0.428032548,0.428032548,0.120417894,0.120417894,29.90769231,0.455597286,0.455597286,0.120417894
AK,HAINES,31,188,159,876,1249.583382,41.3,5.166666667,0.95,0.37,30.77419355,0.727473138,0.269165061,0.326583479,0.310254305,36.38709677,0.774321459,0.774321459,0.120835887
CO,YAMPA,7890,105,81,929,1251.585734,38.4,3.555555556,1,1,22.78125,0.42326531,0.42326531,0.121445988,0.121445988,29.53125,0.445701247,0.445701247,0.121445988
ID,HILL CITY 1 W,5100,83,53,1454,1252.911029,41.7,5.388888889,1,1,9.835051546,0.603996936,0.603996936,0.121849795,0.121849795,15.40206186,0.644278592,0.644278592,0.121849795
MT,EAST GLACIER,4806,110,72,916,1253.29594,39.2,4,1,1,18,0.467039388,0.467039388,0.121967075,0.121967075,27.5,0.506838424,0.506838424,0.121967075
AK,SEWARD 19 N,495,156,122,393,1255.12523,36.4,2.444444444,1,1,49.90909091,0.317837619,0.317837619,0.122524446,0.122524446,63.81818182,0.341965893,0.341965893,0.122524446
ND,SAN HAVEN,1923,143,111,1624,1255.353644,36.8,2.666666667,1,1,41.625,0.338620234,0.338620234,0.122594041,0.122594041,53.625,0.362761455,0.362761455,0.122594041
MN,FLOODWOOD 3 NE,1260,132,98,1478,1256.047336,37.4,3,1,1,32.66666667,0.370437726,0.370437726,0.122805404,0.122805404,44,0.398559076,0.398559076,0.122805404
CA,TERMO 1 E,5300,83,43,1349,1258.938487,44.1,6.722222222,1,1,6.396694215,0.73739816,0.73739816,0.123686315,0.123686315,12.34710744,0.803687728,0.803687728,0.123686315
AK,CORDOVA NORTH,25,206,160,582,1260.245537,41.5,5.277777778,0.95,0.37,30.31578947,0.744718685,0.275545913,0.335363684,0.3185955,39.03157895,0.822214878,0.3371081,0.124084563
MI,TAHQUAMENON FALLS STPK,745,104,76,1362,1263.04244,39,3.888888889,1,1,19.54285714,0.457991672,0.457991672,0.124936758,0.124936758,26.74285714,0.486437763,0.486437763,0.124936758
ID,COBALT,5008,94,59,1211,1265.198061,41,5,1,1,11.8,0.567692692,0.567692692,0.125593559,0.125593559,18.8,0.6121043,0.6121043,0.125593559
NM,EAGLE NEST,8280,100,68,880,1268.534875,39.9,4.388888889,1,1,15.49367089,0.508053649,0.508053649,0.12661026,0.12661026,22.78481013,0.544274271,0.544274271,0.12661026
ND,EDMORE 1 NW,1535,134,115,1781,1268.67261,36.8,2.666666667,1,1,43.125,0.341547754,0.341547754,0.126652227,0.126652227,50.25,0.355802869,0.355802869,0.126652227
MT,DEER LODGE 3 W,4850,83,54,1143,1268.719873,41.9,5.5,1,1,9.818181818,0.617778554,0.617778554,0.126666628,0.126666628,15.09090909,0.657562687,0.657562687,0.126666628
MT,HAUGAN 3 E (DEBORGIA),3100,96,50,1262,1269.567273,42.7,5.944444444,1,1,8.411214953,0.661976972,0.661976972,0.126924824,0.126924824,16.14953271,0.730862977,0.730862977,0.126924824
OR,OCHOCO RANGER STATION,3975,91,47,1238,1270.566172,43.4,6.333333333,1,1,7.421052632,0.700745083,0.700745083,0.127229181,0.127229181,14.36842105,0.77034253,0.77034253,0.127229181
AK,HOMER 9 E,512,143,109,379,1273.377279,37.1,2.833333333,1,1,38.47058824,0.358238765,0.358238765,0.128085704,0.128085704,50.47058824,0.385434046,0.385434046,0.128085704
